Name,Team,date,2B,3B,ERA,K/BB,OPS,WHIP,IBB,BB,HBP,K,GS,S,W,HIT,SO,CG,INNING,ER,GP,BF,BA,PA,PITCH,L,HOLD,HR,GA
린드블럼,두산,06월 30일,1.3,0.0,2.991,5.4,0.6436,1.067,0.0,1.2,0.4,5.8,1.0,0.0,0.7,5.0,0.0,0.0,5.49,2.0,1.0,23.2,0.212,24.8,101.2,0.0,0.0,0.9,0
린드블럼,두산,07월 07일,0.5,0.0,1.049,nan,0.3921,0.664,0.0,0.3,0.2,5.9,1.0,0.0,0.9,3.6,0.0,0.0,5.83,0.7,1.0,21.6,0.1645,22.1,83.5,0.0,0.0,0.2,3
문경찬,KIA,04월 03일,0.0,0.0,0.0,nan,0.435,1.5,0.0,0.9,0.0,1.7,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,1.0,3.6,0.12,4.5,19.4,0.0,0.0,0.0,3
문경찬,KIA,04월 12일,0.0,0.0,4.053,3.3,0.8981,1.55,0.0,1.0,0.0,3.3,0.0,0.0,0.0,4.4,0.0,0.0,3.24,2.1,1.0,15.1,0.25,16.1,62.1,0.0,0.0,2.1,8
문경찬,KIA,04월 20일,2.1,0.0,11.959,3.1,1.0648,2.052,0.0,1.0,0.7,3.1,0.0,0.0,0.0,8.2,0.0,0.0,3.88,6.2,1.0,20.4,0.3645,22.1,75.8,0.0,0.0,1.3,0
문경찬,KIA,05월 25일,0.6,0.0,3.665,nan,0.8104,1.322,0.0,0.3,0.2,1.0,0.0,0.0,0.0,3.3,0.0,0.0,1.96,1.9,1.0,8.7,0.3501,9.2,37.9,0.0,0.0,0.5,0
문경찬,KIA,05월 30일,0.3,0.0,1.543,nan,0.6591,1.339,0.0,0.8,0.1,2.4,0.0,0.0,0.0,2.6,0.0,0.0,2.09,0.8,1.0,8.5,0.2851,9.4,38.7,0.0,0.0,0.1,1
문경찬,KIA,06월 17일,0.0,0.0,3.15,nan,0.7958,1.058,0.0,0.2,0.0,1.3,0.0,0.0,0.0,1.9,0.0,0.0,1.92,0.7,1.0,7.5,0.2583,7.7,28.4,0.0,0.0,0.7,0
문경찬,KIA,06월 21일,0.0,0.0,0.9,nan,0.6127,1.379,0.0,1.5,0.0,2.6,0.0,0.0,0.0,1.3,0.0,0.0,2.01,0.2,1.0,6.6,0.1919,8.1,30.2,0.0,0.0,0.2,0
문경찬,KIA,06월 24일,0.0,0.0,0.45,nan,0.3128,0.75,0.0,1.1,0.0,0.7,0.0,0.0,0.0,0.4,0.0,0.0,2.0,0.1,1.0,5.5,0.0584,6.6,17.8,0.0,0.0,0.1,0
문경찬,KIA,06월 30일,0.7,0.0,0.0,nan,0.3879,0.6,0.0,0.4,0.0,1.7,0.0,0.0,0.0,0.8,0.0,0.0,2.0,0.0,1.0,6.5,0.1168,6.9,20.3,0.0,0.0,0.0,3
문경찬,KIA,07월 08일,0.9,0.0,4.725,nan,0.7248,1.2,0.0,0.1,0.0,2.5,0.0,0.0,0.0,4.4,0.0,0.0,3.4,2.1,1.0,14.5,0.2617,14.6,41.9,0.0,0.0,0.7,0
문경찬,KIA,07월 10일,0.3,0.0,1.35,nan,0.3957,1.05,0.0,0.7,0.0,1.5,0.0,0.0,0.0,1.3,0.0,0.0,1.7,0.6,1.0,6.4,0.0809,7.1,27.9,0.0,0.0,0.2,0
문승원,SK,04월 18일,1.0,0.0,3.918,nan,0.9021,1.258,0.0,0.8,0.2,3.2,1.0,0.0,0.0,7.2,0.0,0.0,6.42,2.8,1.0,24.7,0.2944,25.9,96.0,0.8,0.0,2.0,1
문승원,SK,04월 24일,1.0,0.0,2.013,nan,0.6586,1.078,0.0,0.9,0.1,5.1,1.0,0.0,0.7,6.4,0.0,0.0,6.81,1.5,1.0,24.9,0.2582,26.0,98.6,0.2,0.0,0.6,2
문승원,SK,04월 29일,1.7,0.0,3.164,7.1,0.7435,1.154,0.0,1.0,0.0,7.1,1.0,0.0,0.2,5.4,0.0,0.0,5.6,1.9,1.0,21.6,0.2499,22.6,93.7,0.1,0.0,0.9,6
문승원,SK,05월 05일,2.6,0.7,9.571,nan,1.0339,2.118,0.0,0.3,0.0,5.7,1.0,0.0,0.1,9.3,0.0,0.0,4.57,4.7,1.0,22.6,0.4086,23.6,89.8,0.7,0.0,0.2,0
문승원,SK,05월 11일,0.8,0.2,2.852,nan,0.5171,1.125,0.0,2.2,0.0,3.9,1.0,0.0,0.0,4.1,0.0,0.0,6.22,1.4,1.0,22.0,0.1843,24.4,95.3,0.2,0.0,0.1,5
문승원,SK,05월 19일,1.7,0.1,7.546,nan,0.9477,2.321,0.0,2.0,0.0,1.1,1.0,0.0,0.0,7.8,0.0,0.0,4.61,3.4,1.0,20.0,0.3978,22.1,80.2,0.1,0.0,0.0,0
문승원,SK,05월 24일,0.4,0.0,1.8,0.1,0.6228,1.671,0.0,1.4,0.0,0.3,0.3,0.0,0.0,2.7,0.0,0.0,2.27,0.8,1.0,9.5,0.2439,10.9,42.1,0.0,0.0,0.0,1
문승원,SK,05월 30일,0.2,0.0,1.845,nan,0.5403,1.205,0.0,0.4,0.0,4.2,0.8,0.0,0.7,5.3,0.0,0.0,4.96,1.1,1.0,21.1,0.2491,21.5,83.8,0.0,0.0,0.0,8
문승원,SK,06월 05일,2.8,0.0,10.35,nan,0.915,1.73,0.0,1.5,0.0,3.3,0.9,0.0,0.2,6.9,0.0,0.0,4.85,5.8,1.0,21.1,0.321,22.6,87.3,0.7,0.0,0.7,2
문승원,SK,06월 10일,0.8,0.0,4.66,nan,0.4949,0.945,0.0,1.1,0.0,5.4,1.0,0.0,0.8,5.0,0.0,0.0,6.66,3.1,1.0,25.9,0.1995,27.0,103.5,0.2,0.0,0.2,3
문승원,SK,06월 16일,1.1,0.0,5.69,2.75,0.9005,1.59,0.0,1.8,0.7,4.3,1.0,0.0,0.2,6.5,0.0,0.0,5.44,3.3,1.0,23.0,0.2886,25.5,91.5,0.1,0.0,1.5,3
문승원,SK,06월 22일,0.9,0.0,4.297,nan,0.781,0.978,0.0,0.5,0.2,4.9,1.0,0.0,0.1,5.3,0.0,0.0,5.99,2.9,1.0,22.5,0.2373,24.6,93.2,0.7,0.0,1.8,5
문승원,SK,07월 03일,0.3,0.7,8.14,nan,1.1353,2.137,0.0,2.3,0.1,2.8,1.0,0.0,0.0,8.0,0.0,0.0,4.66,4.4,1.0,22.0,0.3635,24.8,83.3,0.2,0.0,2.0,3
문승원,SK,07월 08일,1.5,0.2,4.58,nan,0.9264,1.58,0.0,1.3,0.0,5.8,1.0,0.0,0.7,7.2,0.0,0.0,5.09,2.7,1.0,22.7,0.3173,24.2,91.1,0.1,0.0,1.3,4
박근홍,삼성,06월 20일,0.0,0.0,0.0,nan,0.1651,0.55,0.0,0.8,0.0,1.6,0.0,0.0,0.7,0.1,0.0,0.0,1.7,0.0,1.0,5.2,0.025,6.0,20.6,0.0,0.0,0.0,0
박근홍,삼성,06월 22일,0.0,0.0,0.0,nan,0.0286,0.1,0.0,0.2,0.0,1.2,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.0,1.0,3.6,0.0,3.8,16.4,0.0,0.0,0.0,0
박근홍,삼성,06월 24일,0.0,0.0,0.0,nan,0.2145,0.4,0.0,0.1,0.0,0.3,0.0,0.0,0.8,0.7,0.0,0.0,1.8,0.0,1.0,6.1,0.1001,6.2,26.8,0.0,0.0,0.0,4
박근홍,삼성,06월 27일,0.0,0.0,18.9,nan,1.0589,2.725,0.0,0.7,0.0,1.5,0.0,0.0,0.2,3.0,0.0,0.0,1.27,2.8,1.0,7.3,0.3786,8.0,35.7,0.0,0.0,0.7,0
박근홍,삼성,07월 07일,0.0,0.0,5.4,nan,0.6648,1.5,0.0,0.2,0.0,1.1,0.0,0.0,0.1,1.6,0.0,0.0,1.12,0.8,1.0,5.1,0.2893,5.3,20.2,0.0,0.0,0.2,0
박상원,한화,04월 13일,0.0,0.0,0.0,nan,0.1834,0.4,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.5,0.0,0.0,1.02,0.0,1.0,3.7,0.0916,3.7,15.7,0.0,0.9,0.0,0
박상원,한화,04월 17일,0.0,0.0,0.0,nan,0.0667,0.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,1.01,0.0,1.0,3.3,0.0333,3.3,15.7,0.0,0.3,0.0,0
박상원,한화,04월 19일,0.7,0.0,0.0,nan,0.5831,0.84,0.0,0.0,0.0,1.7,0.0,0.0,0.0,1.4,0.0,0.0,1.14,0.0,1.0,5.1,0.2331,5.1,16.2,0.0,0.8,0.0,0
박상원,한화,04월 21일,0.2,0.0,0.0,nan,0.1666,0.24,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.4,0.0,0.0,1.18,0.0,1.0,4.3,0.0666,5.0,16.1,0.0,0.2,0.0,0
박상원,한화,05월 11일,0.1,0.0,0.0,nan,0.7133,2.22,0.0,0.7,0.0,1.3,0.0,0.0,0.0,1.6,0.0,0.0,1.06,0.0,1.0,4.9,0.3133,5.8,22.4,0.0,0.1,0.0,0
박상원,한화,05월 22일,0.0,0.0,0.0,nan,0.18,0.6,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,1.02,0.0,1.0,3.5,0.08,3.8,14.3,0.0,0.0,0.0,0
박상원,한화,05월 26일,0.0,0.0,0.0,nan,0.4694,1.56,0.7,1.5,0.0,0.8,0.0,0.0,0.0,0.9,0.0,0.0,1.14,0.0,1.0,5.3,0.1569,6.8,21.5,0.0,0.0,0.0,0
박상원,한화,05월 29일,0.7,0.0,0.0,nan,0.6334,1.06,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.9,0.0,0.0,1.04,0.0,1.0,4.3,0.2084,4.7,17.8,0.0,0.0,0.0,0
박상원,한화,05월 30일,0.2,0.0,0.0,nan,0.6711,1.08,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0.0,1.0,3.5,0.2998,3.7,10.7,0.0,0.0,0.0,0
박상원,한화,06월 01일,0.8,0.0,0.0,nan,0.7334,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.8,0.2666,3.8,15.0,0.0,0.0,0.0,0
박상원,한화,06월 03일,0.2,0.0,0.0,nan,0.5667,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.9,0.2583,3.9,17.4,0.0,0.0,0.0,0
박상원,한화,06월 09일,0.8,0.0,0.0,nan,0.805,1.7,0.0,0.7,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.25,4.7,15.3,0.0,0.0,0.0,0
박상원,한화,06월 15일,0.2,0.0,0.0,nan,0.23,0.5,0.0,0.2,0.0,0.9,0.0,0.0,0.0,0.3,0.0,0.0,1.07,0.0,1.0,4.0,0.075,4.2,16.6,0.0,0.0,0.0,3
박상원,한화,06월 24일,0.8,0.0,18.9,nan,1.0525,3.7,0.0,0.1,0.0,1.6,0.0,0.0,0.0,3.6,0.0,0.0,1.02,2.1,1.0,6.8,0.4625,6.9,25.1,0.0,0.0,0.0,0
박상원,한화,06월 26일,0.2,0.0,5.4,nan,0.275,1.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,1.0,0.0,0.0,1.08,0.6,1.0,4.8,0.125,4.8,19.4,0.0,0.0,0.0,0
박상원,한화,06월 28일,0.1,0.0,2.7,nan,0.1375,0.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.0,1.02,0.3,1.0,3.7,0.0625,3.7,16.1,0.0,0.0,0.0,0
박상원,한화,06월 30일,0.0,0.0,0.0,nan,0.35,0.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.7,0.0,0.0,1.01,0.0,1.0,3.8,0.175,3.8,16.4,0.0,0.0,0.0,1
박상원,한화,07월 06일,0.0,0.0,4.725,nan,1.08,1.25,0.0,0.0,0.0,1.0,0.0,0.0,0.7,1.6,0.0,0.0,1.07,0.7,1.0,4.6,0.33,5.3,23.0,0.0,0.0,0.7,0
박상원,한화,07월 11일,0.7,0.0,1.35,nan,1.03,1.1,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.2,0.0,0.0,1.02,0.2,1.0,3.5,0.3381,3.7,15.3,0.0,0.0,0.2,0
박세웅,롯데,06월 27일,1.0,0.2,5.22,nan,0.8443,1.87,0.0,1.5,0.3,4.7,1.0,0.0,0.0,7.1,0.0,0.0,4.7,2.6,1.0,19.9,0.3547,22.6,98.0,0.1,0.0,0.0,2
박세웅,롯데,07월 07일,2.4,0.1,4.14,nan,0.8911,1.715,0.0,2.7,0.1,5.0,1.0,0.0,0.0,5.6,0.0,0.0,4.9,2.2,1.0,19.9,0.2811,22.9,97.9,0.0,0.0,0.7,8
박세진,KT,04월 24일,0.9,0.0,10.255,2.031,1.1564,2.248,0.0,2.6,0.0,4.4,1.0,0.0,0.2,6.9,0.0,0.0,4.35,4.7,1.0,20.3,0.3412,22.9,90.9,0.7,0.0,2.4,5
박세진,KT,05월 18일,1.7,0.0,12.468,1.216,1.2844,3.04,0.0,2.9,0.7,3.4,1.0,0.0,0.1,6.3,0.0,0.0,2.86,4.2,1.0,16.0,0.403,19.6,84.3,0.9,0.0,1.4,4
박세진,KT,06월 13일,2.6,0.0,14.851,0.333,1.2229,3.051,0.0,2.3,0.2,1.0,1.0,0.0,0.0,5.5,0.0,0.0,2.31,4.2,1.0,13.2,0.4177,15.7,63.7,1.0,0.0,0.5,1
박세진,KT,06월 20일,0.8,0.0,6.011,0.8,1.0248,1.813,0.7,1.4,0.8,1.0,1.0,0.0,0.0,4.4,0.0,0.0,3.44,1.9,1.0,12.9,0.3419,15.1,50.5,0.3,0.0,0.8,9
박시영,롯데,05월 02일,0.3,0.0,5.763,nan,0.5566,0.933,0.0,0.1,0.0,1.8,0.0,0.0,0.0,1.7,0.0,0.0,1.38,1.2,1.0,6.4,0.2281,6.5,25.7,0.0,0.0,0.3,5
박시영,롯데,06월 06일,0.8,0.0,8.224,nan,0.7766,2.161,0.0,2.8,0.0,2.7,0.7,0.0,0.0,4.5,0.0,0.0,2.56,3.0,1.0,13.3,0.3121,16.1,59.9,0.0,0.0,0.0,2
박시영,롯데,06월 15일,0.2,0.0,15.239,nan,1.1976,2.021,0.0,0.8,0.0,0.8,0.2,0.0,0.0,2.7,0.0,0.0,1.45,2.3,1.0,7.4,0.3706,8.2,31.5,0.0,0.0,0.7,1
박시영,롯데,06월 20일,0.8,0.0,10.882,nan,1.0688,2.073,0.0,0.4,0.0,0.3,0.1,0.0,0.0,2.4,0.0,0.0,1.22,1.5,1.0,6.2,0.3953,6.6,27.1,0.0,0.0,0.2,1
박시영,롯데,06월 21일,0.2,0.7,9.9,nan,1.04,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,1.1,1.0,4.3,0.295,4.3,11.3,0.0,0.0,0.1,0
박시영,롯데,06월 23일,0.1,0.2,2.7,nan,0.475,1.1,0.0,0.7,0.0,1.4,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.3,1.0,3.4,0.09,4.1,16.2,0.0,0.0,0.0,3
박정배,SK,04월 04일,0.7,0.0,0.0,nan,0.525,0.7,0.0,0.0,0.0,1.2,0.0,0.3,0.0,0.7,0.0,0.0,1.0,0.0,1.0,3.7,0.175,3.7,12.8,0.0,0.0,0.0,0
박정배,SK,04월 07일,0.2,0.0,0.0,nan,0.5,0.9,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.9,0.0,0.0,1.0,0.0,1.0,3.9,0.225,3.9,17.1,0.0,0.0,0.0,0
박정배,SK,04월 15일,0.1,0.0,0.0,nan,0.175,0.3,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.0,1.07,0.0,1.0,4.0,0.075,4.0,13.5,0.0,0.0,0.0,0
박정배,SK,04월 17일,0.0,0.0,0.0,nan,0.4,0.8,0.0,0.0,0.0,0.9,0.0,0.7,0.0,0.8,0.0,0.0,1.02,0.0,1.0,4.0,0.2,4.0,19.7,0.0,0.0,0.0,0
박정배,SK,04월 19일,0.0,0.0,0.0,nan,0.1,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.2,0.0,0.0,1.01,0.0,1.0,3.3,0.05,3.3,12.6,0.0,0.0,0.0,0
박정배,SK,04월 22일,0.0,0.0,0.0,nan,0.505,1.5,0.7,0.7,0.0,0.8,0.0,0.8,0.0,0.8,0.0,0.0,1.0,0.0,1.0,3.8,0.2,4.5,20.3,0.0,0.0,0.0,0
박정배,SK,04월 25일,0.0,0.0,0.0,nan,0.305,1.1,0.2,0.9,0.0,1.6,0.0,0.2,0.0,0.2,0.0,0.0,1.0,0.0,1.0,3.2,0.05,4.1,19.6,0.0,0.0,0.0,3
박정배,SK,04월 26일,0.7,0.0,18.9,nan,1.6319,2.5,0.1,0.3,0.0,1.2,0.0,0.1,0.0,2.2,0.0,0.0,1.0,2.1,1.0,5.2,0.375,5.5,17.5,0.0,0.0,1.4,0
박정배,SK,04월 28일,0.2,0.0,5.4,nan,0.4584,0.7,0.0,0.1,0.0,1.1,0.0,0.7,0.0,0.6,0.0,0.0,1.0,0.6,1.0,3.6,0.1,3.7,13.6,0.0,0.0,0.4,0
박정배,SK,05월 02일,0.1,0.0,2.7,nan,0.2167,0.3,0.0,0.0,0.0,1.7,0.0,0.9,0.0,0.3,0.0,0.0,1.0,0.3,1.0,3.3,0.05,3.3,13.8,0.0,0.0,0.2,0
박정배,SK,05월 04일,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,9.6,0.0,0.0,0.0,1
박정배,SK,05월 09일,0.0,0.0,6.3,nan,0.875,0.7,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.7,0.0,0.0,1.0,0.7,1.0,3.7,0.175,3.7,11.4,0.0,0.0,0.7,1
박정배,SK,05월 20일,0.0,0.0,8.1,nan,1.23,1.6,0.0,0.7,0.0,0.9,0.0,1.0,0.0,0.9,0.0,0.0,1.0,0.9,1.0,3.9,0.225,4.6,15.8,0.0,0.0,0.9,0
박정배,SK,05월 22일,0.0,0.0,2.7,nan,0.6381,1.2,0.0,0.9,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,1.0,0.3,1.0,2.6,0.075,3.5,13.2,0.0,0.0,0.3,1
박정배,SK,05월 26일,0.7,0.0,7.2,nan,0.9066,1.8,0.0,0.3,0.0,0.8,0.0,0.1,0.0,1.5,0.0,0.0,1.0,0.8,1.0,4.3,0.305,4.6,13.3,0.0,0.0,0.1,0
박정배,SK,06월 01일,0.2,0.0,1.8,nan,0.5833,1.2,0.0,0.1,0.0,1.6,0.0,0.0,0.0,1.1,0.0,0.0,1.0,0.2,1.0,4.0,0.255,4.1,12.9,0.0,0.0,0.0,0
박정배,SK,06월 03일,0.1,0.0,0.9,nan,0.655,1.8,0.0,0.7,0.0,1.2,0.0,0.0,0.0,1.1,0.0,0.0,1.0,0.1,1.0,4.1,0.265,4.8,19.3,0.0,0.0,0.0,0
박정배,SK,06월 06일,0.0,0.0,0.0,nan,0.18,0.5,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0,1.0,3.3,0.075,3.5,8.5,0.0,0.0,0.0,0
박정배,SK,06월 09일,0.7,0.0,0.0,nan,0.59,0.9,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,1.0,3.8,0.2,3.9,14.2,0.0,0.0,0.0,0
박정배,SK,06월 10일,0.2,0.0,0.0,nan,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,1.0,3.2,0.05,3.2,11.3,0.0,0.0,0.0,0
박정배,SK,06월 12일,0.1,0.0,0.0,nan,0.25,0.1,0.0,0.0,0.7,1.4,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,1.0,3.1,0.025,3.8,12.9,0.0,0.0,0.0,0
박정배,SK,06월 17일,0.0,0.0,0.0,nan,0.225,0.7,0.0,0.7,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.9,14.9,0.0,0.0,0.0,1
박정배,SK,06월 21일,0.0,0.0,6.3,nan,1.055,1.6,0.0,0.2,0.1,1.1,0.0,0.0,0.0,1.4,0.0,0.0,1.0,0.7,1.0,4.4,0.28,4.7,16.4,0.0,0.0,0.7,0
박정배,SK,06월 22일,0.0,0.0,1.8,nan,0.655,1.2,0.0,0.1,0.0,1.7,0.0,0.0,0.0,1.1,0.0,0.0,1.0,0.2,1.0,4.1,0.255,4.2,18.3,0.0,0.7,0.2,0
박정배,SK,06월 27일,0.7,0.0,0.9,nan,0.765,1.1,0.0,0.0,0.0,1.9,0.0,0.0,0.0,1.1,0.0,0.0,1.0,0.1,1.0,4.1,0.265,4.1,14.6,0.0,0.9,0.1,1
박정수,KIA,04월 06일,0.0,0.7,10.801,nan,0.8519,0.903,0.0,0.0,1.4,2.5,0.0,0.0,0.0,2.1,0.0,0.0,1.91,2.8,1.0,8.4,0.21,10.0,35.7,0.0,0.0,0.7,1
박정수,KIA,04월 10일,0.0,0.2,9.386,nan,1.1184,0.958,0.0,0.0,0.4,2.1,0.0,0.0,0.0,1.3,0.0,0.0,1.24,1.5,1.0,5.2,0.235,5.7,21.8,0.0,0.0,0.9,0
박정수,KIA,04월 18일,0.0,0.1,3.343,nan,0.3717,0.329,0.0,0.0,0.2,2.1,0.0,0.0,0.0,0.5,0.0,0.0,1.11,0.6,1.0,3.9,0.08,4.1,17.1,0.0,0.0,0.3,0
박정수,KIA,04월 22일,0.7,0.0,0.9,nan,0.545,0.625,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8,0.0,0.0,1.07,0.1,1.0,4.5,0.165,4.5,21.9,0.0,0.0,0.1,2
박종훈,SK,04월 17일,1.2,0.0,1.965,3.3,0.6492,1.1,0.0,1.9,0.9,5.8,1.0,0.0,0.9,3.8,0.0,0.0,5.05,1.2,1.0,18.5,0.1985,21.5,99.5,0.1,0.0,0.6,4
박종훈,SK,04월 22일,1.0,0.0,5.516,1.5,0.7918,1.846,0.0,3.4,0.3,4.4,1.0,0.0,1.0,5.9,0.0,0.0,5.02,3.1,1.0,19.4,0.3004,23.2,95.5,0.0,0.0,0.2,3
박종훈,SK,04월 28일,1.7,0.0,5.22,3.3,0.7382,1.52,0.0,1.7,0.1,4.2,1.0,0.0,1.0,5.9,0.0,0.0,5.0,2.9,1.0,19.7,0.2977,21.5,84.2,0.0,0.0,0.0,4
박종훈,SK,05월 04일,1.9,0.7,4.32,nan,0.7791,1.34,0.0,0.6,0.7,3.3,1.0,0.0,0.3,6.1,0.0,0.0,5.0,2.4,1.0,20.7,0.2952,22.7,84.0,0.0,0.0,0.0,3
박종훈,SK,05월 10일,0.6,0.2,5.04,nan,0.779,1.78,0.0,2.2,0.2,3.1,1.0,0.0,0.1,6.7,0.0,0.0,5.0,2.8,1.0,20.2,0.3322,23.5,82.1,0.0,0.0,0.0,2
박종훈,SK,05월 18일,0.9,0.1,3.54,nan,0.6012,1.22,0.0,1.3,0.1,7.2,1.0,0.0,0.7,5.5,0.0,0.0,5.7,2.2,1.0,21.5,0.2575,23.9,86.4,0.0,0.0,0.0,4
박종훈,SK,05월 23일,2.3,0.0,6.18,3.3,0.8061,1.38,0.0,1.2,0.0,3.5,1.0,0.0,0.2,5.9,0.0,0.0,5.2,3.5,1.0,21.1,0.2806,22.6,81.8,0.7,0.0,0.7,1
박종훈,SK,06월 03일,0.7,0.0,3.0,2.0,0.6034,1.36,0.0,2.4,0.7,3.4,1.0,0.0,0.8,4.5,0.0,0.0,5.1,1.7,1.0,20.4,0.2199,23.6,99.0,0.2,0.0,0.2,6
박종훈,SK,06월 09일,3.1,0.0,8.64,nan,1.0125,1.68,0.0,0.7,0.2,2.2,1.0,0.0,0.2,7.7,0.0,0.0,5.0,4.8,1.0,22.9,0.3311,23.8,85.2,0.8,0.0,1.5,1
박종훈,SK,06월 15일,0.8,0.0,3.39,nan,0.6101,1.319,0.0,2.4,0.1,4.2,1.0,0.0,0.1,5.0,0.0,0.0,5.7,2.0,1.0,22.2,0.2224,24.7,91.0,0.2,0.0,0.4,5
박종훈,SK,06월 21일,0.4,0.0,6.105,nan,0.8692,1.597,0.0,1.3,0.0,3.3,1.0,0.0,0.0,7.3,0.0,0.0,5.27,3.6,1.0,23.6,0.307,24.9,85.9,0.8,0.0,1.6,1
박종훈,SK,06월 29일,0.7,0.0,2.76,1.467,0.6338,1.435,0.0,3.3,0.7,3.9,1.0,0.0,0.7,4.1,0.0,0.0,5.12,1.6,1.0,19.6,0.2017,23.6,98.3,0.2,0.0,0.4,1
박종훈,SK,07월 06일,1.6,0.0,1.938,nan,0.5002,0.848,0.0,0.9,0.2,5.3,1.0,0.0,0.9,4.2,0.0,0.0,6.41,1.3,1.0,22.8,0.1836,23.9,83.7,0.1,0.0,0.2,0
박종훈,SK,07월 12일,0.5,0.0,0.438,nan,0.3406,0.618,0.0,0.4,0.1,5.8,1.0,0.0,1.0,3.9,0.0,0.0,6.94,0.3,1.0,26.2,0.1502,26.7,101.5,0.0,0.0,0.0,3
박주홍,한화,05월 02일,0.0,0.0,0.0,nan,0.43,1.1,0.0,0.4,0.0,2.6,0.0,0.0,0.0,1.4,0.0,0.0,1.7,0.0,1.0,6.5,0.175,6.9,27.5,0.0,0.0,0.0,0
박주홍,한화,05월 04일,0.0,0.0,0.0,nan,0.14,0.4,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,1.2,0.0,1.0,4.0,0.05,4.2,16.1,0.0,0.0,0.0,0
박주홍,한화,05월 11일,0.0,0.0,0.0,nan,0.05,0.1,0.0,0.0,0.0,1.7,0.0,0.0,0.7,0.2,0.0,0.0,1.1,0.0,1.0,3.5,0.025,3.5,21.4,0.0,0.0,0.0,2
박주홍,한화,05월 18일,0.0,0.0,12.6,nan,1.225,1.4,0.0,0.0,0.0,1.1,0.0,0.0,0.2,1.4,0.0,0.0,1.0,1.4,1.0,3.7,0.35,4.4,14.8,0.7,0.0,0.7,0
박주홍,한화,05월 20일,0.0,0.0,3.6,nan,0.8169,1.1,0.0,0.0,0.0,1.8,0.0,0.0,0.1,1.1,0.0,0.0,1.0,0.4,1.0,3.2,0.3331,3.4,18.2,0.2,0.0,0.2,2
박진형,롯데,04월 07일,0.0,0.9,0.0,nan,0.8943,1.275,0.0,0.7,0.2,1.0,0.0,0.0,0.0,1.4,0.0,0.0,1.19,0.0,1.0,5.7,0.2316,6.8,26.4,0.2,0.0,0.0,0
박진형,롯데,04월 10일,0.0,0.3,0.0,nan,0.8653,1.82,0.0,0.9,0.1,0.9,0.0,0.0,0.0,1.2,0.0,0.0,1.06,0.0,1.0,4.0,0.3064,5.1,22.6,0.1,0.0,0.0,0
박진형,롯데,04월 18일,0.7,0.1,0.0,1.7,0.773,1.57,0.0,1.0,0.0,1.7,0.0,0.0,0.7,1.0,0.0,0.0,1.09,0.0,1.0,4.6,0.2266,5.6,21.1,0.0,0.0,0.0,0
박진형,롯데,04월 20일,0.2,0.0,0.0,nan,0.9299,1.2,0.0,0.3,0.0,0.5,0.0,0.0,0.2,1.0,0.0,0.0,1.02,0.0,1.0,2.7,0.4233,3.7,15.3,0.0,0.0,0.0,1
